Кузнецово,ZZZZ,"59.2459665947,29.9424096958",9999
Дно,ZZZZ,"57.7887894947,29.9717026958",9999
Куковячино,ZZZZ,"55.1611499947,29.9958499958",9999
Сиворицы,ZZZZ,"59.4749984947,29.9999999958",9999
Kocaeli Köseköy Airfield,ZZZZ,"40.7621778953,30.0063146958",9999
Limanske Airfield,ZZZZ,"46.6699981949,30.0100001958",9999
Limans'Ke Airport,ZZZZ,"46.6691665949,30.0111102958",9999
Горская,ZZZZ,"60.0333641947,30.0153907958",9999
Kütahya Havaalanı,ZZZZ,"39.4244364954,30.0169962958",9999
Білоцерківський аеродром,ZZZZ,"49.7949981948,30.0300006958",9999
Pyhoselka Airport,ZZZZ,"62.4646987948,30.0352992958",9999
Сиверский,ZZZZ,"59.3589727947,30.0359423958",9999
Горелово,ZZZZ,"59.7672570947,30.0636205958",9999
Kiteen lentokenttä,ZZZZ,"62.1682628948,30.0783537958",9999
Cengiz Topel Havaalanı,ZZZZ,"40.7331383953,30.0833939958",9999
Могилёв,ZZZZ,"53.9580777947,30.0968076958",9999
Громово,ZZZZ,"60.7130974948,30.1121021958",9999
THK İnönü Airfield,ZZZZ,"39.8201571954,30.1193157958",9999
"Аеропорт ""Гостомель""",ZZZZ,"50.6019020948,30.1949428958",9999
Левашово,ZZZZ,"60.0883196947,30.1958351958",9999
Быховский аэродром (заброшенный),ZZZZ,"53.5201498947,30.2093653958",9999
Zhurzhevo Air Base,ZZZZ,"55.2550010947,30.2467002958",9999
Ново-Пашково,ZZZZ,"53.9444099947,30.2472499958",9999
Чайка,ZZZZ,"50.4299999948,30.2966999958",9999
Балбасово,ZZZZ,"54.4396999947,30.2975999958",9999
Vasylkiv (air base),ZZZZ,"50.2332999948,30.2999999958",9999
Soltsy-2 Air Base,ZZZZ,"58.1395453947,30.3304194958",9999
Касимово,ZZZZ,"60.2038891948,30.3383986958",9999
Alakurtti Naval Air Base,ZZZZ,"66.9733352950,30.3449992958",9999
Аэропорт Витебск (Восточный),ZZZZ,"55.1308142947,30.3583370958",9999
Isparta Süleyman Demirel Havalimanı,ZZZZ,"37.8582506955,30.3691970958",9999
Kiev Sviatoshyn Airfield,UKKT,"50.4769896948,30.3831400958",9999
Аеродром Узин,ZZZZ,"49.7915749948,30.4374522958",9999
Eskişehir Anadolu Havaalanı,ZZZZ,"39.8086055954,30.5179999958",9999
Eskişehir Havaalanı,ZZZZ,"39.7811916954,30.5786375957",9999
Ржевка,ZZZZ,"59.9814145947,30.5882360957",9999
Isparta Havaalanı,ZZZZ,"37.7846993955,30.5891429957",9999
Afyon Havaalanı,ZZZZ,"38.7264249954,30.6011139957",9999
Аэропорт Великие Луки,ZZZZ,"56.3793968947,30.6063306957",9999
Karain Havaalanı,ZZZZ,"37.0995620956,30.6443590957",9999
Аэропорт Сортавала,ZZZZ,"61.7360991948,30.6735991957",9999
Odessa International Airport,UKOO,"46.4404948950,30.6765897957",9999
Міжнародний аеропорт «Одеса»,ZZZZ,"46.4292314950,30.6775763957",9999
Liman Airfield,ZZZZ,"46.5785096950,30.7030534957",9999
Манушкино,ZZZZ,"59.8720399947,30.8032249957",9999
Лепсари,ZZZZ,"60.1384009948,30.8864993957",9999
Міжнародний аеропорт «Бориспіль»,ZZZZ,"50.3408941948,30.8951783957",9999
Pyaozero Airport,ZZZZ,"65.7689971950,30.9769992957",9999
Корзуново,ZZZZ,"69.4000014952,30.9883002957",9999
Gomel Airport,UMGG,"52.5264999948,31.0162999957",9999
Борки,ZZZZ,"58.3712005947,31.0436000957",9999
"Vardø lufthavn, Svartnes",ZZZZ,"70.3552779953,31.0449999957",9999
Dobryanka Airfield,ZZZZ,"52.0830001948,31.1200007957",9999
Kalevala Airport,ZZZZ,"65.2099990949,31.1350001957",9999
"Аеропорт ""Шестовиця"" (недіючій)",ZZZZ,"51.4025104948,31.1550957957",9999
Pribytki,ZZZZ,"52.3042993948,31.1649745957",9999
Кошка Явр,ZZZZ,"69.2518249952,31.1986376957",9999
Voznesensk Air Base,ZZZZ,"47.5099982949,31.2549991956",9999
Любань,ZZZZ,"59.2422604947,31.2681444956",9999
Chernihiv Air Base,ZZZZ,"51.5499991948,31.3166999956",9999
Sivrihisar Havaalanı,ZZZZ,"39.4514689954,31.3653079956",9999
Аэропорт Старая Русса,ZZZZ,"57.9613990947,31.3843993956",9999
Кречевицы,ZZZZ,"58.6249999947,31.3850000956",9999
Ereğli Erdemir Havaalanı,ZZZZ,"41.2526424953,31.4130411956",9999
Manavgat Airport,ZZZZ,"36.7357458956,31.5086495956",9999
Очаков,ZZZZ,"46.6512382949,31.5498205956",9999
Мерлино,ZZZZ,"54.5865378947,31.5668181956",9999
Horodnia (air base),ZZZZ,"51.8826239948,31.6455493956",9999
Bolu Air Base,ZZZZ,"40.7475494953,31.6508108956",9999
Bel Airport,ZZZZ,"53.7758046947,31.6715239956",9999
Кусино,ZZZZ,"59.4021563947,31.8155478956",9999
Nizhyn (air base),ZZZZ,"51.0862044948,31.8696294956",9999
Mykolaiv Airport,ZZZZ,"47.0579024949,31.9208575956",9999
Cherkasy International Airport,UKKE,"49.4149507948,31.9972711955",9999
Аэропорт Смоленск-Южный,ZZZZ,"54.7450000947,32.0649997955",9999
Аэродром Кульбакино,ZZZZ,"46.9398265949,32.0829930955",9999
Çaycuma Havaalanı,ZZZZ,"41.5045682952,32.0893377955",9999
Глажево,ZZZZ,"59.6603222947,32.1070741955",9999
Polatlı Airport,ZZZZ,"39.5699682954,32.1523387955",9999
Klimovo (air base),ZZZZ,"52.3436175948,32.1717684955",9999
Kirovograd Airport,ZZZZ,"48.5428008949,32.2849997955",9999
Gazipaşa Airport,LTGP,"36.2992171956,32.3005980955",9999
Андреаполь,ZZZZ,"56.6449900947,32.3127929955",9999
Pryluky (air base),ZZZZ,"50.5718935948,32.3189006955",9999
Temelli Air Base,ZZZZ,"39.7387884954,32.3795338955",9999
Kanatove Air Base,ZZZZ,"48.5613645949,32.3872071955",9999
Kilpajarvi,ZZZZ,"69.0946751952,32.4048502955",9999
Майсионвара,ZZZZ,"62.2802816948,32.4195168955",9999
Meram Havaalanı,ZZZZ,"37.8596925955,32.4567889955",9999
Shatalovo Air Base,ZZZZ,"54.3400001947,32.4733008955",9999
Paphos International Airport,LCPH,"34.7129949958,32.4844888955",9999
Chernobayevka Airport,ZZZZ,"46.6758002949,32.5064010955",9999
Velyka Krucha (air base),ZZZZ,"50.1524735948,32.5351258955",9999
Konya Havaalanı,ZZZZ,"37.9788693955,32.5634791955",9999
Akıncı (Mürted),ZZZZ,"40.0790113953,32.5646414955",9999
Etimesgut Havaalanı,ZZZZ,"39.9498309953,32.6886219954",9999
Güvercinlik - 1,ZZZZ,"39.9319417953,32.7259723954",9999
Güvercinlik - 2,ZZZZ,"39.9349499953,32.7407749954",9999
Мурманск,ZZZZ,"68.7845520952,32.7557064954",9999
Африканда,ZZZZ,"67.4512590951,32.7911579954",9999
Loukhi-3 Air Base,ZZZZ,"66.0550002950,32.7966994954",9999
Starodub Airport,ZZZZ,"52.5709999948,32.7969999954",9999
Murmashi Airfield,ZZZZ,"68.8072967952,32.8021010954",9999
Skadovsk Airport,ZZZZ,"46.1269988950,32.9090003954",9999
RAF Akrotiri,LCRA,"34.5904006958,32.9878997954",9999
Esenboğa Uluslararası Havalimanı,ZZZZ,"40.1268944953,32.9977877954",9999
Мончегорск,ZZZZ,"67.9887854951,33.0156456954",9999
Konotop (air base),UKBF,"51.2440292948,33.1509328954",9999
Кривий Ріг аеропорт,ZZZZ,"48.0435955949,33.2157749954",9999
İlker Karter Havaalanı,ZZZZ,"35.2764663957,33.2672843954",9999
Североморск-2,ZZZZ,"69.0149999952,33.2944086954",9999
Lokhvitsya Airport,ZZZZ,"50.3459999948,33.2959999954",9999
Малый аэродром,ZZZZ,"58.3746662947,33.3122801954",9999
Lakatamia Airport,ZZZZ,"35.1063842957,33.3213042954",9999
Seshcha Air Base,ZZZZ,"53.7149999947,33.3399999954",9999
Krapivnya,ZZZZ,"57.0760253947,33.3906432954",9999
Khersones Air Base,ZZZZ,"44.5797617951,33.3956050954",9999
Kornos Highway Strip,ZZZZ,"34.9096717957,33.4037322954",9999
Североморск-1,ZZZZ,"69.0326426952,33.4189515953",9999
Kophinou Highway Strip,ZZZZ,"34.8404182957,33.4244763953",9999
Оленья,ZZZZ,"68.1519206951,33.4619108953",9999
Kakhnovka Airfield,ZZZZ,"49.1269999948,33.4769999953",9999
"Аэродром ""Юхарина балка""",ZZZZ,"44.5509986951,33.4879989953",9999
Ercan Havaalani,ZZZZ,"35.1595040957,33.4955054953",9999
Лодейное Поле,ZZZZ,"60.7116196948,33.5690844953",9999
Kacha Air Base,ZZZZ,"44.7799987950,33.5699996953",9999
Belbek Airport,ZZZZ,"44.6889991950,33.5709990953",9999
Хибины,ZZZZ,"67.4603328951,33.5841425953",9999
Saki Air Base,ZZZZ,"45.0929984950,33.5950011953",9999
Larnaca International Airport,LCLK,"34.8765652957,33.6257473953",9999
Myrhorod Air Base,ZZZZ,"49.9319999948,33.6409999953",9999
Risovoye Airfield,ZZZZ,"45.9959983950,33.6809997953",9999
Kingsfield Air Base,LCRE,"35.0142745957,33.7158507953",9999
Североморск 3,ZZZZ,"68.8658134952,33.7234619953",9999
Гирвас,ZZZZ,"62.4819616948,33.7480491953",9999
Kastamonu Havalimanı,ZZZZ,"41.3047230952,33.7925815953",9999
Aksaray Airport,ZZZZ,"38.3157348955,33.8075484953",9999
Боровичи,ZZZZ,"58.4378346947,33.8796860953",9999
Engozero (airport),ZZZZ,"65.8673035950,33.9322454953",9999
Gvardeyskoe Air Base,ZZZZ,"45.1150016950,33.9770011953",9999
Аэропорт Симферополь,ZZZZ,"45.0202754950,33.9983981953",9999
Chervonoye Pustogorod,ZZZZ,"51.8499999948,34.0499999953",9999
Хотилово,ZZZZ,"57.6549987947,34.0999984953",9999
Oktyabrskoe Air Base,ZZZZ,"45.3197189950,34.1023244953",9999
Аэропорт Бесовец,ZZZZ,"61.8848689948,34.1523270952",9999
Bezhitsa Airfield,ZZZZ,"53.3369999947,34.2329999952",9999
Подужемье,ZZZZ,"64.9192858949,34.2662675952",9999
Segezha Airport,ZZZZ,"63.7589988949,34.2830008952",9999
Umbozero (airport),ZZZZ,"67.5154513951,34.3105350952",9999
Шайковка,ZZZZ,"54.2266999947,34.3716999952",9999
аэродром Умба,ZZZZ,"66.6953458950,34.3806073952",9999
Аэродром,ZZZZ,"55.1494541947,34.3815861952",9999
Suprunovka Airport,ZZZZ,"49.5685996948,34.3972014952",9999
Ржевский военный аэродром,ZZZZ,"56.2612323947,34.4057471952",9999
Dzhankoy Airport,ZZZZ,"45.7009009950,34.4188994952",9999
Niğde Havaalanı,ZZZZ,"37.8456754955,34.4711666952",9999
Poltava Air Base,ZZZZ,"49.6269999948,34.4869999952",9999
Nevşehir Kapadokya Havalimanı,ZZZZ,"38.7729626954,34.5282690952",9999
Lebedyn Air Base,ZZZZ,"50.5499991948,34.5332984952",9999
Хвойная,ZZZZ,"58.8951488947,34.5459195952",9999
Sumy Airport,UKHS,"50.8599900948,34.7634154952",9999
Shiroke Airfield,ZZZZ,"47.9188730949,34.9574660951",9999
Staritsa Airstrip,ZZZZ,"56.5123434947,34.9719714951",9999
Ловозеро,ZZZZ,"68.0210088951,35.0009674951",9999
Okhtyrka (air base),ZZZZ,"50.3065996948,35.0239784951",9999
Sinop Havaalanı,ZZZZ,"42.0198490952,35.0804119951",9999
Gora Klementyeva Airfield,ZZZZ,"45.0200004950,35.2099990951",9999
Клишино,ZZZZ,"52.2778303948,35.2682578951",9999
Şakirpaşa Havalimanı,ZZZZ,"36.9859290956,35.2922640951",9999
Аэропорт,ZZZZ,"47.8733419949,35.3017914951",9999
Zaporizhia International Airport,UKDE,"47.8675897949,35.3125866951",9999
Kayseri Erkilet Havaalanı,ZZZZ,"38.7716434954,35.4882105951",9999
Kayseri Hava İkmal Airfield,ZZZZ,"38.7026685954,35.5041683951",9999
Merzifon Havaalanı,ZZZZ,"40.8338715953,35.5127373951",9999
Amasya Merzifon Airport,LTAP,"40.8293990953,35.5219993951",9999
Mayske Airfield,ZZZZ,"48.4872588949,35.6249713950",9999
Bolshoy Tokmak Air Base,ZZZZ,"47.2853532949,35.7160803950",9999
Мигалово,ZZZZ,"56.8291386947,35.7575574950",9999
Аэродром Алферьево,ZZZZ,"56.0999999947,35.8749999950",9999
Змеево,ZZZZ,"56.9147224947,35.9333781950",9999
Orel Yuzhny Airport,ZZZZ,"52.9322416947,36.0166494950",9999
"Аэродром ""Коротич"" Харьковского аэроклуба",ZZZZ,"49.9723220948,36.0172874950",9999
Орешково,ZZZZ,"54.4706815947,36.0600676950",9999
Vorotynsk (air base),ZZZZ,"54.4690759947,36.0713167950",9999
Vatulino Airfield,ZZZZ,"55.6589999947,36.1409999950",9999
Ryshkovo Airfield,ZZZZ,"51.6571402948,36.1789094950",9999
Посадочная площадка Аэроград-Можайский,ZZZZ,"55.5002382947,36.2078200950",9999
Харків Сокільники аеропорт,ZZZZ,"50.0252883948,36.2667360950",9999
Харків-Основа,ZZZZ,"49.9210159948,36.2815618949",9999
Hatay Havaalanı,ZZZZ,"36.3635546956,36.2819597949",9999
Yuryevskoye Airport,ZZZZ,"56.7789076947,36.2828984949",9999
Аэропорт Восточный,ZZZZ,"51.7514169948,36.2924777949",9999
Tokat Havaalanı,ZZZZ,"40.3063509953,36.3678301949",9999
Грабцево,ZZZZ,"54.5480335947,36.3717422949",9999
Керчь,ZZZZ,"45.3648386950,36.4093739949",9999
Bliznyuki Air Base,ZZZZ,"48.8769988949,36.5499991949",9999
Çarşamba Havalimanı,ZZZZ,"41.2571357953,36.5576085949",9999
Belgorod International Airport,ZZZZ,"50.6451283948,36.5715874949",9999
Pudozh Airport,ZZZZ,"61.8229013948,36.5768822949",9999
аэродром Варзуга,ZZZZ,"66.4058439950,36.5980544949",9999
Chuhuiv Airport,ZZZZ,"49.8381995948,36.6412009949",9999
Кубинка,ZZZZ,"55.6136391947,36.6484150949",9999
Дорохово,ZZZZ,"57.7262360947,36.6516999949",9999
Klin Air Base,ZZZZ,"56.3666991947,36.7383002949",9999
Berdyansk Airport,UKDB,"46.8093472949,36.7675887949",9999
Letnyaya Zolotitsa Airport,ZZZZ,"64.9599990949,36.8300017949",9999
"Аэродром ""Марьино""",ZZZZ,"56.6337268947,36.8860230949",9999
Sivas Havaalanı,ZZZZ,"39.8138279954,36.9034969949",9999
"Гидроаэродром ""Дубна""",ZZZZ,"56.7140674947,37.0616049948",9999
Krasnoshchelye Airport,ZZZZ,"67.3479995951,37.0769996948",9999
Rydoma Airfield,ZZZZ,"54.2649999947,37.2499999948",9999
Kimry Airport,UUEI,"56.7993117947,37.3314434948",9999
Valeryanivka Airfield,ZZZZ,"47.6288427949,37.3997783948",9999
Purnema Airport,ZZZZ,"64.3854002949,37.4412345948",9999
Mariupol International Airport,UKCM,"47.0759612949,37.4479274948",9999
Gaziantep Oğuzeli Uluslararası Havalimanı,ZZZZ,"36.9458580956,37.4765835948",9999
Аэропорт Остафьево,ZZZZ,"55.5090911947,37.5065357948",9999
"Аэродром ""Мясново""",ZZZZ,"54.2136882947,37.5527778948",9999
Клоково,ZZZZ,"54.2376066947,37.6051438948",9999
Kramatorsk Airport,UWOR,"48.7056006949,37.6288985948",9999
Большое Грызлово,ZZZZ,"54.7871064947,37.6464135948",9999
Nikitino Airfield,ZZZZ,"56.8059999947,37.6899999948",9999
Lopshenga Airport,ZZZZ,"64.9800033949,37.6930007948",9999
Donetsk International Airport,UKCC,"48.0731335949,37.7406720947",9999
Korzhevskiy Airstrip,ZZZZ,"45.2146965950,37.7441095947",9999
Chavanga Airport,ZZZZ,"66.1110000950,37.7649993947",9999
Аэропорт Старый Оскол,ZZZZ,"51.3263825948,37.7670982947",9999
Аэропорт Домодедово,ZZZZ,"55.4083610947,37.9067604947",9999
Kiyevskoye Airstrip,ZZZZ,"45.0605629950,37.9666470947",9999
Аэропорт Мячково,ZZZZ,"55.5613062947,37.9807028947",9999
Krymsk Air Base,ZZZZ,"44.9599990950,37.9999999947",9999
Аэропорт Геленджик,ZZZZ,"44.5934933951,38.0219501947",9999
Cherepovets Airport,ULBC,"59.2796201947,38.0226161947",9999
Быково,ZZZZ,"55.6202167947,38.0578828947",9999
"Аэродром ""Авиаремзавода""",ZZZZ,"55.7622426947,38.0617184947",9999
Orgi AirPort,ZZZZ,"40.9676017953,38.0652007947",9999
Divriği Airport;Divriği Havaalanı,ZZZZ,"39.3318510954,38.0917573947",9999
Blagoveshchenye Airfield,ZZZZ,"56.3260001947,38.0999984947",9999
Mospyne Airfield,ZZZZ,"47.8416206949,38.1008433947",9999
Erhaç Havaalanı,ZZZZ,"38.4449315955,38.1025191947",9999
Валуйский аэродром,ZZZZ,"50.2209684948,38.1091743947",9999
Онега,ZZZZ,"63.9111139949,38.1258201947",9999
Аэродром Раменское,ZZZZ,"55.5552174947,38.1450740947",9999
Крутышки,ZZZZ,"54.8886230947,38.1473882947",9999
Monino Airfield,ZZZZ,"55.8366991947,38.1731116947",9999
Yenakiyeve Airfield,ZZZZ,"48.1795652949,38.2018660947",9999
Аэропорт Ейск,ZZZZ,"46.6808141949,38.2175402947",9999
Primorsko-Akhtarsk Air Base,ZZZZ,"46.0589999950,38.2399999947",9999
Tulga,ZZZZ,"38.3499999955,38.2499999947",9999
Бывший аэродром,ZZZZ,"52.1544718948,38.2661135947",9999
Tetrino Airport,ZZZZ,"66.0587670950,38.2826327947",9999
Bronnitsy Airfield,ZZZZ,"55.4239999947,38.3014999947",9999
Черноголовка (разрушен),ZZZZ,"56.0233849947,38.3248748947",9999
Boranköy Air Base,ZZZZ,"38.4689456955,38.3651589947",9999
Morozovo Airstrip,ZZZZ,"55.3806464947,38.3715962947",9999
Olginskaya Airstrip,ZZZZ,"45.9383477950,38.3999096947",9999
Pertominsk Airport,ZZZZ,"64.7900008949,38.4199981947",9999
Adıyaman Havalimanı,ZZZZ,"37.7341999955,38.4721999946",9999
Noginsk Airfield,ZZZZ,"55.9160970947,38.4803866946",9999
Сєвєродонецький Аеропорт,ZZZZ,"48.9027031949,38.5413369946",9999
Voskresensk Airstrip,ZZZZ,"55.3072155947,38.5956572946",9999
Severka Airfield,ZZZZ,"55.2059999947,38.6769999946",9999
Yelizavetinskaya Airstrip,ZZZZ,"45.0852026950,38.8051700946",9999
Chapoma Airport,ZZZZ,"66.1149978950,38.8250007946",9999
Аэродром Киржач,ZZZZ,"56.1565900947,38.8289807946",9999
Şanlıurfa GAP Havaalanı,ZZZZ,"37.4388764955,38.8946607946",9999
Каргополь,ZZZZ,"61.5075946948,38.9117722946",9999
Staroselye Airport,ZZZZ,"58.0999036947,38.9171392946",9999
аэродром Коробчеево (Аэроград),ZZZZ,"55.0919999947,38.9199999946",9999
Osechki Airstrip,ZZZZ,"45.2569448950,38.9237236946",9999
Аэропорт Энем,ZZZZ,"44.9462054950,38.9292011946",9999
Краснодар-Центральный,ZZZZ,"45.0813628950,38.9568205946",9999
Medvedkovskaya Airstrip,ZZZZ,"45.4433768950,38.9604591946",9999
"Аэродром РОСТО ""Гремячье""",ZZZZ,"51.4697616948,38.9722899946",9999
Yablonovskiy Airstrip,ZZZZ,"44.9704605950,38.9938473946",9999
Заброшенный аэродром,ZZZZ,"56.7090206947,38.9995432946",9999
Третьяково,ZZZZ,"54.9068524947,39.0362200946",9999
Yegoryevsk Airfield,ZZZZ,"55.4589999947,39.0369999946",9999
Белевцы,ZZZZ,"45.2496582950,39.0767038946",9999
Fedotovo,ZZZZ,"59.1875192947,39.1261958946",9999
Международный аэропорт Краснодар,ZZZZ,"45.0337865950,39.1388315946",9999
"""Балтимор""",ZZZZ,"51.6201384948,39.1400394946",9999
"Аэропорт ""Воронеж""",ZZZZ,"51.8134220948,39.2302202945",9999
"Аэропорт ""Придача""",ZZZZ,"51.6490914948,39.2540444945",9999
Elazığ Havaalanı,ZZZZ,"38.6056494954,39.2977052945",9999
Луганський аеропорт,ZZZZ,"48.4207936949,39.3794344945",9999
Ганькино,ZZZZ,"54.8704086947,39.3805418945",9999
Korenovsk Air Base,ZZZZ,"45.4469999950,39.4239999945",9999
Kolchugino Airport,ZZZZ,"56.2819999947,39.4729999945",9999
Erzincan Havaalanı,ZZZZ,"39.7102029954,39.5270029945",9999
Kushchyovskaya Air Base,ZZZZ,"46.5369999950,39.5479999945",9999
Аэродром,ZZZZ,"53.8523239947,39.5563067945",9999
Дягилево,ZZZZ,"54.6445999947,39.5718999945",9999
Seltsy Airfield,ZZZZ,"54.9236999947,39.6376999945",9999
Чистоозерская,ZZZZ,"52.0309388948,39.6643084945",9999
Usman Airfield,ZZZZ,"52.0249999948,39.6749999945",9999
Аэродром,ZZZZ,"53.4132733947,39.7637870945",9999
Trabzon Havalimanı,ZZZZ,"40.9948891953,39.7822068945",9999
Ильинский аэродром,ZZZZ,"56.9597898947,39.7824436945",9999
Salyazı Airport,ZZZZ,"40.2229003953,39.7930983945",9999
Труфаново,ZZZZ,"59.3089980947,39.8499984945",9999
Аэропорт Турлатово,ZZZZ,"54.5545693947,39.8523038945",9999
Alexandrovo air base,ZZZZ,"54.4942154947,39.9309957944",9999
Аэропорт Вологда,ZZZZ,"59.2807999947,39.9439998944",9999
Diyarbakır Northwest Airport,ZZZZ,"38.0116099955,39.9574893944",9999
Giaginskaya Airfield,ZZZZ,"44.8870009950,39.9650001944",9999
Аэродром,ZZZZ,"54.3382690947,39.9697365944",9999
Аэродром Ряжск,ZZZZ,"53.6949999947,40.0049999944",9999
Аэродром,ZZZZ,"53.9042547947,40.0143425944",9999
Аэропорт Ханская,ZZZZ,"44.6795109950,40.0318810944",9999
Аэродром,ZZZZ,"54.1789436947,40.0370437944",9999
Yaroslavl Levtsovo,ZZZZ,"57.7305467947,40.0548272944",9999
Аэропорт Майкоп,ZZZZ,"44.6340877950,40.1040635944",9999
Тихорецкая воздушная база,ZZZZ,"45.8790015950,40.1049994944",9999
Аэропорт Туношна,ZZZZ,"57.5594675947,40.1575760944",9999
Diyarbakır Havaalanı,ZZZZ,"37.8938969955,40.2010189944",9999
Oktyabrskiy Airfield,ZZZZ,"44.6447886950,40.2227009944",9999
ШАХТИНСКИЙ,ZZZZ,"47.6955303949,40.2828629944",9999
Millerovo Air Base,ZZZZ,"48.9539999949,40.2959999944",9999
Panino Airstrip,ZZZZ,"54.4755109947,40.3165930944",9999
Michurinsk Air Base,ZZZZ,"52.9183005947,40.3650016944",9999
Suzdal Airport,ZZZZ,"56.4926138947,40.3802918944",9999
Верхняя Золотица,ZZZZ,"65.6910018950,40.3804015944",9999
Letneozerskiy,ZZZZ,"63.3914462948,40.3952699944",9999
Millerovo Airport,ZZZZ,"48.9376203949,40.4113912944",9999
"Аэропорт ""ВАСЬКОВО""",ZZZZ,"64.4428838949,40.4296757944",9999
Аэродром,ZZZZ,"53.7960241947,40.4532343944",9999
"Аэродром ""Плесецк""",ZZZZ,"62.7177708948,40.4882999944",9999
Sosnovka Airport,ZZZZ,"66.5039977950,40.5779990944",9999
Егорлыкская,ZZZZ,"46.5730018950,40.5900001943",9999
Dobrynskoye Air Base,ZZZZ,"56.2450123947,40.5915961943",9999
Bingöl Çeltiksuyu Airport,ZZZZ,"38.8592605954,40.5959624943",9999
Бутурлиновка,ZZZZ,"50.7930885948,40.6082493943",9999
Kurganinsk Airport,ZZZZ,"44.8630478950,40.6257676943",9999
Mardin Havaalanı,ZZZZ,"37.2323135955,40.6381192943",9999
Аэродром,ZZZZ,"53.9644568947,40.6835502943",9999
Rodnikovskaya Airstrip,ZZZZ,"44.7776464950,40.7087659943",9999
Аэропорт Талаги,ZZZZ,"64.5963697949,40.7131916943",9999
Лахтинский Аэропорт,ZZZZ,"64.3826916949,40.7234850943",9999
Labinsk Airport,ZZZZ,"44.6637082950,40.7526683943",9999
Псху,ZZZZ,"43.3851293951,40.8158558943",9999
"Аэродром ""Крутицы""",ZZZZ,"54.2753163947,40.8166566943",9999
Psebay Airport,ZZZZ,"44.1104527951,40.8188437943",9999
Belaya Kalitva Airport,ZZZZ,"48.2177148949,40.8195707943",9999
Иваново Южный,ZZZZ,"56.9405832947,40.9420703943",9999
Аэродром,ZZZZ,"53.7265176947,40.9813594943",9999
Kostroma Airport,UUBA,"57.7977783947,41.0176961943",9999
Аэродром Ясюниха,ZZZZ,"56.9639999947,41.0709999943",9999
Аэродром,ZZZZ,"54.1841950947,41.0745959943",9999
Batman Havaalanı,ZZZZ,"37.9188737955,41.1139817943",9999
Бабушара,ZZZZ,"42.8669547952,41.1201109943",9999
Erzurum Havaalanı,ZZZZ,"39.9565009953,41.1701659943",9999
Kamiskli International Airport,ZZZZ,"37.0303564956,41.2041455943",9999
Tatsinskaya Airfield,ZZZZ,"48.1670585949,41.2778663943",9999
Аэродром,ZZZZ,"54.7732288947,41.4640366942",9999
Goreloye Airfield,ZZZZ,"52.9569999947,41.4689999942",9999
Muş West Airport,ZZZZ,"38.7861876954,41.4696979942",9999
Donskoye Airport,UUOT,"52.8060988947,41.4827994942",9999
Аэродром,ZZZZ,"54.3326929947,41.5019356942",9999
Zherdevka (air base),ZZZZ,"51.8342013948,41.5529294942",9999
ბათუმის საერთაშორისო აეროპორტი (Batumi International Airport),UGSB,"41.6061855952,41.6100654942",9999
Muş Havaalanı,ZZZZ,"38.7477689954,41.6612359942",9999
Poti East Airport,ZZZZ,"42.1629023952,41.7058073942",9999
Аэродром,ZZZZ,"54.0500197947,41.7306562942",9999
Morshansk Air Base,ZZZZ,"53.4399999947,41.7369999942",9999
Kochubeyevskoye Airport,ZZZZ,"44.6858639950,41.7493772942",9999
Вертолетная площадка,ZZZZ,"44.0153471951,41.7610760942",9999
Morozovsk Air Base,ZZZZ,"48.3129999949,41.7909999942",9999
Kobuleti Airfield,ZZZZ,"41.8405990952,41.7994613942",9999
Аэродром,ZZZZ,"54.2328260947,41.8212089942",9999
Siirt Havaalanı,ZZZZ,"37.9794475955,41.8439874942",9999
Ozurgeti Air Base,ZZZZ,"41.9290999952,41.8634986942",9999
ДОСААФ аэродром Хуторская,ZZZZ,"45.0253004950,41.8875508942",9999
Sasovo Airfield,ZZZZ,"54.3540000947,41.9739989942",9999
Вертолетная площадка,ZZZZ,"44.1571273951,42.0250241942",9999
Senaki Air Base,ZZZZ,"42.2403056952,42.0454930941",9999
Velsk Airport,ZZZZ,"61.0416512948,42.1036200941",9999
Аэропорт Ставрополь (Шпаковское),ZZZZ,"45.1107694950,42.1122890941",9999
Kholodnogorskiy Airfield,ZZZZ,"44.9829999950,42.1179999941",9999
Поворино,ZZZZ,"51.0907768948,42.1768874941",9999
Борисоглебск,ZZZZ,"51.3670752948,42.1791131941",9999
Kineshma Airport,ZZZZ,"57.4159999947,42.1899999941",9999
вертолетная площадка,ZZZZ,"43.7575066951,42.2341721941",9999
Саваслейка,ZZZZ,"55.4439456947,42.3074038941",9999
Tatvan Airport,ZZZZ,"38.5418014954,42.3324012941",9999
კოპიტნარის აეროპორტი (Kopitnari Airport),ZZZZ,"42.1798429952,42.4815952941",9999
Койда,ZZZZ,"66.3779983950,42.5579986941",9999
ქუთაისის აეროპორტი (Kutaisi West Airport),ZZZZ,"42.2547800952,42.6287583941",9999
учебный аэродром Кирсановского авиационно-тенического колледжа,ZZZZ,"52.6731700948,42.6862165941",9999
Mestia Airport,ZZZZ,"43.0684801951,42.7542399940",9999
მესტიის აეროპორტი (Mestia Airport),ZZZZ,"43.0518157951,42.7550990940",9999
Ессентукский аэродром,ZZZZ,"44.0599999951,42.8289999940",9999
Шенкурск,ZZZZ,"62.1161135948,42.8897612940",9999
Ağrı Havaalanı,ZZZZ,"39.6500039954,43.0249933940",9999
